EmployeeID,Age,Department,JobRole,EducationField,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,YearsSinceLastPromotion,TrainingTimesLastYear,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,MonthlyIncome,DistanceFromHome,Gender,MaritalStatus,OverTime,NumCompaniesWorked,Attrition,PromotionGapRatio,RoleStagnationIndex,TrainingIntensity,ManagerStability,CareerCluster,PromotionGapScore,StagnationComposite,RetentionOpportunity
2202,39,Sales,Sales Representative,Human Resources,2,14,7,3,3,3,5,23,3,1,4,3,5831,23,Male,Single,No,4,0,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.42857142857142855,Stable long-term contributors,Medium,0.4142857142857143,False
2203,41,Human Resources,Human Resources,Other,2,5,1,0,0,0,3,19,3,1,4,3,5177,12,Male,Divorced,No,8,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2204,34,Sales,Sales Executive,Other,2,10,5,0,3,0,2,19,3,3,2,4,5355,20,Male,Married,No,9,0,0.0,0.0,0.4,0.6,Stable long-term contributors,Low,0.12,False
2205,27,Sales,Manager,Marketing,1,4,4,2,2,1,4,16,3,3,3,4,3327,20,Female,Single,No,9,0,0.25,0.5,1.0,0.5,Stable long-term contributors,Medium,0.35000000000000003,True
2206,47,Research & Development,Healthcare Representative,Marketing,3,14,11,4,3,3,0,25,3,1,4,3,7632,15,Male,Single,No,8,0,0.2727272727272727,0.36363636363636365,0.0,0.2727272727272727,Fast-track performers,Medium,0.3818181818181819,False
2207,40,Sales,Manager,Medical,5,8,3,2,3,2,2,12,3,2,2,2,15468,13,Male,Single,No,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,Stable long-term contributors,High,0.6666666666666666,True
2208,49,Sales,Manager,Technical Degree,5,11,11,6,6,5,3,18,3,2,2,3,16050,12,Female,Married,No,5,0,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.5454545454545454,Stable long-term contributors,Medium,0.5272727272727273,True
2209,34,Research & Development,Manager,Technical Degree,1,7,1,1,0,1,5,20,3,4,3,2,2964,8,Male,Married,No,2,1,1.0,1.0,5.0,0.0,High-risk stagnation profiles,High,0.8,False
2210,34,Sales,Sales Representative,Marketing,4,7,2,2,0,1,6,16,3,2,3,2,10249,22,Male,Divorced,No,8,0,0.5,1.0,3.0,0.0,Stable long-term contributors,High,0.6000000000000001,True
2211,31,Research & Development,Research Director,Other,3,4,0,0,0,0,4,17,4,2,2,4,8828,22,Female,Married,Yes,2,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2212,26,Sales,Sales Executive,Marketing,1,6,3,2,0,2,3,23,4,4,4,4,3246,27,Female,Single,Yes,1,0,0.6666666666666666,0.6666666666666666,1.0,0.0,Stable long-term contributors,Medium,0.5333333333333333,True
2213,57,Sales,Sales Executive,Other,1,30,3,0,0,0,3,11,3,3,4,3,4327,9,Female,Married,Yes,7,1,0.0,0.0,1.0,0.0,Stable long-term contributors,Low,0.0,False
2214,19,Sales,Sales Executive,Other,1,1,0,0,0,0,3,13,3,4,3,4,2032,20,Female,Single,No,2,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2215,42,Research & Development,Manager,Marketing,4,13,1,1,0,1,2,25,3,3,4,4,9454,9,Male,Divorced,No,4,0,1.0,1.0,2.0,0.0,High-risk stagnation profiles,High,0.8,True
2216,56,Research & Development,Manager,Life Sciences,2,25,6,0,1,0,6,11,3,4,4,3,6093,17,Female,Married,Yes,5,1,0.0,0.0,1.0,0.16666666666666666,Fast-track performers,Low,0.016666666666666666,False
2217,26,Research & Development,Research Director,Technical Degree,3,7,6,1,6,1,1,20,3,2,4,3,7205,27,Male,Married,No,9,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,Fast-track performers,Medium,0.31666666666666665,True
2218,39,Sales,Sales Executive,Human Resources,1,3,0,0,0,0,3,11,4,4,1,3,2382,25,Male,Single,Yes,9,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2219,60,Research & Development,Manufacturing Director,Other,3,21,5,2,5,2,5,22,3,4,2,2,9606,1,Male,Single,No,0,0,0.4,0.4,1.0,1.0,Fast-track performers,Medium,0.42000000000000004,True
2220,21,Research & Development,Research Director,Other,1,0,1,0,0,0,4,22,3,3,1,2,3136,23,Female,Divorced,Yes,6,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2221,43,Sales,Sales Representative,Life Sciences,2,6,3,2,1,1,0,21,4,4,1,3,6045,6,Female,Married,No,6,0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,Stable long-term contributors,Medium,0.5333333333333333,True
2222,46,Research & Development,Laboratory Technician,Human Resources,2,21,7,6,6,4,0,23,3,3,2,2,7147,7,Male,Divorced,Yes,4,0,0.5714285714285714,0.8571428571428571,0.0,0.8571428571428571,High-risk stagnation profiles,High,0.7571428571428571,True
2223,51,Research & Development,Manager,Medical,1,25,20,10,17,6,3,11,4,1,3,2,4602,9,Male,Married,No,8,0,0.3,0.5,0.15,0.85,Fast-track performers,Medium,0.49000000000000005,False
2224,40,Research & Development,Research Scientist,Life Sciences,4,10,5,1,5,1,3,14,3,2,2,2,11841,10,Male,Divorced,Yes,1,0,0.2,0.2,0.6,1.0,Fast-track performers,Medium,0.30000000000000004,True
2225,54,Sales,Sales Representative,Human Resources,1,26,15,10,9,7,3,23,4,4,1,3,3978,4,Female,Divorced,No,4,0,0.4666666666666667,0.6666666666666666,0.2,0.6,Stable long-term contributors,High,0.5933333333333335,True
2226,28,Research & Development,Manufacturing Director,Life Sciences,3,7,2,2,1,1,3,17,3,3,3,4,7258,16,Male,Single,No,1,1,0.5,1.0,1.5,0.5,High-risk stagnation profiles,High,0.6500000000000001,False
2227,23,Research & Development,Research Director,Other,2,3,0,0,0,0,6,17,3,3,2,3,6226,12,Male,Divorced,No,1,0,0.0,0.0,6.0,0.0,Fast-track performers,Low,0.0,False
2228,35,Research & Development,Research Director,Technical Degree,2,8,8,2,6,1,2,22,3,4,4,3,6638,9,Female,Single,Yes,8,0,0.125,0.25,0.25,0.75,Fast-track performers,Medium,0.30000000000000004,True
2229,38,Research & Development,Manager,Life Sciences,1,14,8,2,6,2,3,23,3,3,1,4,3684,3,Female,Married,No,6,0,0.25,0.25,0.375,0.75,Fast-track performers,Medium,0.3375,True
2230,59,Research & Development,Laboratory Technician,Medical,1,18,2,1,2,0,3,15,3,1,4,4,3066,26,Female,Married,No,3,1,0.0,0.5,1.5,1.0,Fast-track performers,Medium,0.30000000000000004,False
2231,53,Research & Development,Laboratory Technician,Marketing,4,20,19,10,4,6,2,22,4,4,4,3,12599,27,Female,Married,No,7,0,0.3157894736842105,0.5263157894736842,0.10526315789473684,0.21052631578947367,Fast-track performers,Medium,0.4473684210526316,True
2232,58,Research & Development,Manufacturing Director,Human Resources,1,9,6,3,0,3,2,16,3,4,4,4,2645,27,Female,Single,No,3,0,0.5,0.5,0.3333333333333333,0.0,High-risk stagnation profiles,Medium,0.4666666666666667,True
2233,55,Sales,Sales Executive,Life Sciences,3,11,1,1,1,0,5,12,3,2,4,3,6275,9,Female,Married,No,0,1,0.0,1.0,5.0,1.0,Stable long-term contributors,Medium,0.5,False
2234,51,Research & Development,Manager,Life Sciences,5,22,11,5,1,4,5,15,3,4,4,2,15570,29,Male,Divorced,No,9,0,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.09090909090909091,Fast-track performers,Medium,0.39090909090909093,True
2235,34,Sales,Sales Executive,Medical,1,9,2,1,0,1,2,17,3,2,2,2,3101,17,Male,Divorced,No,2,1,0.5,0.5,1.0,0.0,Stable long-term contributors,Medium,0.4,False
2236,54,Human Resources,Manager,Technical Degree,1,16,15,8,8,6,5,24,3,3,4,3,3518,14,Female,Married,Yes,9,0,0.4,0.5333333333333333,0.3333333333333333,0.5333333333333333,High-risk stagnation profiles,Medium,0.4933333333333334,True
2237,42,Sales,Sales Representative,Life Sciences,3,12,5,1,1,0,2,19,3,1,4,3,9982,5,Male,Single,No,0,1,0.0,0.2,0.4,0.2,Stable long-term contributors,Low,0.16000000000000003,False
2238,55,Sales,Manager,Life Sciences,5,25,23,20,16,12,3,16,4,3,4,3,14726,26,Female,Divorced,Yes,1,0,0.5217391304347826,0.8695652173913043,0.13043478260869565,0.6956521739130435,Stable long-term contributors,High,0.7130434782608697,True
2239,29,Research & Development,Healthcare Representative,Technical Degree,4,2,2,2,1,1,1,22,3,3,3,3,10144,21,Male,Divorced,Yes,1,0,0.5,1.0,0.5,0.5,High-risk stagnation profiles,High,0.7000000000000002,True
2240,40,Research & Development,Healthcare Representative,Medical,2,16,16,9,14,5,5,24,3,3,3,1,5185,1,Male,Married,Yes,6,0,0.3125,0.5625,0.3125,0.875,Fast-track performers,Medium,0.50625,True
2241,59,Research & Development,Manufacturing Director,Human Resources,3,15,3,0,2,0,1,20,3,4,4,1,7471,1,Male,Single,No,3,0,0.0,0.0,0.3333333333333333,0.6666666666666666,Fast-track performers,Low,0.13333333333333336,False
2242,39,Research & Development,Research Director,Human Resources,1,4,0,0,0,0,3,14,3,1,3,3,3149,3,Male,Divorced,No,9,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2243,38,Sales,Manager,Life Sciences,5,8,1,0,0,0,4,13,3,4,4,2,12491,9,Male,Divorced,No,8,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2244,44,Sales,Manager,Technical Degree,5,13,7,6,7,6,1,19,3,3,1,3,11045,23,Male,Single,No,1,1,0.8571428571428571,0.8571428571428571,0.14285714285714285,1.0,High-risk stagnation profiles,High,0.8714285714285714,False
2245,48,Research & Development,Research Director,Life Sciences,1,15,5,1,2,0,3,17,3,4,3,3,2988,6,Female,Divorced,No,8,0,0.0,0.2,0.6,0.4,Fast-track performers,Low,0.16000000000000003,False
2246,23,Research & Development,Laboratory Technician,Marketing,1,3,0,0,0,0,0,21,3,3,3,3,2591,9,Female,Married,Yes,5,0,0.0,0.0,0.0,0.0,Fast-track performers,Low,0.1,False
2247,44,Sales,Manager,Human Resources,1,21,1,0,1,0,4,24,3,1,2,2,3713,4,Male,Divorced,Yes,9,1,0.0,0.0,4.0,1.0,Fast-track performers,Low,0.1,False
2248,57,Research & Development,Research Director,Other,1,20,18,3,14,2,3,23,3,1,2,3,3929,20,Male,Married,No,7,0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.7777777777777778,Fast-track performers,Medium,0.27222222222222225,False
2249,51,Research & Development,Manufacturing Director,Marketing,3,6,0,0,0,0,3,16,3,4,1,4,7719,19,Male,Married,No,6,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2250,29,Sales,Manager,Life Sciences,2,5,0,0,0,0,5,17,3,4,3,4,4341,5,Male,Single,No,7,0,0.0,0.0,5.0,0.0,Fast-track performers,Low,0.0,False
2251,24,Research & Development,Research Director,Medical,1,2,0,0,0,0,3,25,4,2,3,4,2626,5,Male,Divorced,No,8,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2252,27,Research & Development,Research Director,Human Resources,1,3,1,1,0,1,0,18,3,3,1,3,3252,28,Male,Married,No,7,0,1.0,1.0,0.0,0.0,High-risk stagnation profiles,High,0.9,True
2253,34,Research & Development,Research Scientist,Other,5,4,2,0,1,0,4,15,3,3,4,2,10436,14,Male,Divorced,Yes,5,0,0.0,0.0,2.0,0.5,Fast-track performers,Low,0.05,False
2254,43,Sales,Manager,Marketing,2,20,20,2,7,2,4,13,3,4,4,3,6493,10,Female,Single,No,7,0,0.1,0.1,0.2,0.35,Fast-track performers,Medium,0.19500000000000003,True
2255,38,Research & Development,Healthcare Representative,Human Resources,2,7,6,4,6,3,6,13,3,4,4,4,5759,23,Male,Divorced,Yes,7,1,0.5,0.6666666666666666,1.0,1.0,High-risk stagnation profiles,High,0.5666666666666667,False
2256,45,Research & Development,Manufacturing Director,Technical Degree,1,17,17,1,15,1,2,23,3,4,2,2,3958,16,Male,Married,No,1,0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.8823529411764706,Fast-track performers,Medium,0.22352941176470592,True
2257,19,Research & Development,Manufacturing Director,Medical,5,1,0,0,0,0,3,12,3,4,3,2,10109,23,Male,Single,No,1,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2258,60,Research & Development,Research Director,Marketing,4,17,10,3,9,3,4,18,3,4,3,2,13771,6,Female,Single,No,0,0,0.3,0.3,0.4,0.9,Fast-track performers,Medium,0.39,True
2259,18,Research & Development,Manufacturing Director,Technical Degree,1,0,1,0,1,0,4,11,4,2,4,3,2669,20,Female,Single,No,9,0,0.0,0.0,4.0,1.0,Fast-track performers,Low,0.1,False
2260,53,Sales,Sales Representative,Life Sciences,1,16,5,0,1,0,3,22,4,4,4,3,4008,23,Female,Married,Yes,1,0,0.0,0.0,0.6,0.2,Stable long-term contributors,Low,0.06000000000000001,False
2261,43,Research & Development,Manufacturing Director,Technical Degree,1,13,7,0,4,0,2,18,3,4,3,1,3099,14,Female,Married,No,6,0,0.0,0.0,0.2857142857142857,0.5714285714285714,Fast-track performers,Low,0.1285714285714286,False
2262,46,Sales,Sales Representative,Marketing,1,14,1,1,1,1,2,13,3,4,4,4,3957,18,Male,Single,No,2,0,1.0,1.0,2.0,1.0,Stable long-term contributors,High,0.9,True
2263,38,Research & Development,Healthcare Representative,Marketing,2,4,2,2,1,1,1,19,4,3,2,3,6141,29,Male,Single,Yes,3,1,0.5,1.0,0.5,0.5,High-risk stagnation profiles,High,0.7000000000000002,False
2264,28,Research & Development,Research Director,Life Sciences,5,6,6,2,3,1,5,22,3,1,1,2,12211,28,Female,Married,No,3,0,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.5,Fast-track performers,Medium,0.26666666666666666,False
2265,57,Research & Development,Manufacturing Director,Technical Degree,2,28,9,0,5,0,2,24,3,3,4,2,7019,9,Female,Single,No,3,0,0.0,0.0,0.2222222222222222,0.5555555555555556,Fast-track performers,Low,0.13333333333333333,False
2266,28,Research & Development,Manager,Technical Degree,4,8,0,0,0,0,3,22,4,4,1,2,11204,7,Male,Married,No,1,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2267,53,Research & Development,Manager,Life Sciences,2,11,6,6,5,3,3,21,4,2,1,3,4593,18,Male,Married,No,5,0,0.5,1.0,0.5,0.8333333333333334,High-risk stagnation profiles,High,0.7333333333333335,True
2268,56,Research & Development,Manager,Technical Degree,3,11,5,2,0,2,3,12,3,3,4,2,9048,10,Female,Married,No,0,0,0.4,0.4,0.6,0.0,Fast-track performers,Medium,0.3600000000000001,True
2269,57,Research & Development,Laboratory Technician,Human Resources,3,20,7,4,4,2,3,20,3,3,2,3,6474,2,Male,Married,No,4,0,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.5714285714285714,Fast-track performers,Medium,0.4571428571428572,True
2270,52,Research & Development,Research Scientist,Life Sciences,1,17,6,1,0,1,4,19,3,3,3,3,3199,13,Male,Married,No,1,1,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,Fast-track performers,Low,0.16666666666666669,False
2271,51,Research & Development,Healthcare Representative,Medical,2,27,3,3,0,2,3,16,4,3,4,3,7548,6,Male,Single,No,8,1,0.6666666666666666,1.0,1.0,0.0,High-risk stagnation profiles,High,0.6666666666666667,False
2272,41,Sales,Manager,Marketing,2,7,2,1,1,1,2,11,4,1,2,2,4300,27,Male,Divorced,No,1,0,0.5,0.5,1.0,0.5,Stable long-term contributors,Medium,0.45,False
2273,39,Sales,Manager,Medical,1,12,2,0,1,0,3,15,3,4,2,3,4043,23,Male,Divorced,Yes,5,0,0.0,0.0,1.5,0.5,Fast-track performers,Low,0.05,False
2274,22,Research & Development,Manufacturing Director,Human Resources,2,5,3,3,3,3,4,20,3,4,1,4,6354,9,Male,Married,No,3,0,1.0,1.0,1.3333333333333333,1.0,High-risk stagnation profiles,High,0.9,True
2275,50,Research & Development,Laboratory Technician,Human Resources,2,20,8,5,0,5,6,19,3,1,1,1,6591,20,Female,Single,No,5,1,0.625,0.625,0.75,0.0,High-risk stagnation profiles,Medium,0.525,False
2276,53,Research & Development,Manufacturing Director,Other,5,14,12,11,7,8,3,23,3,4,1,1,15497,8,Male,Married,No,1,0,0.6666666666666666,0.9166666666666666,0.25,0.5833333333333334,High-risk stagnation profiles,High,0.7666666666666666,True
2277,37,Research & Development,Manufacturing Director,Other,2,12,1,1,1,0,4,16,3,4,1,3,6795,10,Female,Divorced,No,1,0,0.0,1.0,4.0,1.0,High-risk stagnation profiles,Medium,0.5,True
2278,36,Research & Development,Research Director,Other,3,4,4,3,2,2,3,17,3,1,3,3,6720,16,Female,Married,No,6,1,0.5,0.75,0.75,0.5,High-risk stagnation profiles,High,0.5750000000000001,False
2279,52,Sales,Sales Executive,Life Sciences,2,25,15,10,3,6,3,14,3,3,2,2,7786,15,Male,Divorced,No,2,0,0.4,0.6666666666666666,0.2,0.2,Stable long-term contributors,Medium,0.5266666666666667,True
2280,60,Research & Development,Research Director,Technical Degree,3,15,0,0,0,0,6,11,3,3,4,3,6905,13,Male,Married,No,2,0,0.0,0.0,6.0,0.0,Fast-track performers,Low,0.0,False
2281,34,Research & Development,Laboratory Technician,Human Resources,2,10,3,1,3,1,3,15,3,3,4,3,5204,18,Female,Married,No,6,0,0.3333333333333333,0.3333333333333333,1.0,1.0,Fast-track performers,Medium,0.3666666666666667,True
2282,60,Sales,Manager,Medical,4,33,7,2,6,2,1,12,3,4,4,4,12735,6,Male,Married,No,7,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.8571428571428571,Stable long-term contributors,Medium,0.4,True
2283,51,Research & Development,Research Scientist,Medical,2,13,3,1,0,0,6,18,3,3,3,2,6474,20,Male,Married,Yes,6,0,0.0,0.3333333333333333,2.0,0.0,Fast-track performers,Low,0.13333333333333333,False
2284,26,Sales,Sales Executive,Medical,2,4,4,3,1,2,4,14,3,2,1,3,3930,24,Male,Married,Yes,2,0,0.5,0.75,1.0,0.25,Stable long-term contributors,Medium,0.525,True
2285,43,Research & Development,Research Director,Medical,2,6,2,2,0,1,3,11,3,4,4,1,4699,9,Male,Married,No,2,1,0.5,1.0,1.5,0.0,High-risk stagnation profiles,High,0.6000000000000001,False
2286,19,Research & Development,Manufacturing Director,Other,2,0,1,0,1,0,6,20,4,2,3,3,5304,18,Female,Divorced,No,6,0,0.0,0.0,6.0,1.0,Fast-track performers,Low,0.1,False
2287,26,Research & Development,Manufacturing Director,Medical,1,4,4,0,1,0,3,17,3,4,1,3,2618,7,Female,Divorced,No,2,0,0.0,0.0,0.75,0.25,Fast-track performers,Low,0.05,False
2288,26,Research & Development,Laboratory Technician,Technical Degree,1,3,0,0,0,0,3,22,3,1,4,3,3138,23,Male,Single,No,1,0,0.0,0.0,3.0,0.0,Fast-track performers,Low,0.0,False
2289,57,Human Resources,Manager,Other,1,24,20,1,19,1,3,21,3,2,2,4,4515,24,Female,Married,Yes,6,0,0.05,0.05,0.15,0.95,Fast-track performers,Medium,0.22,True
2290,34,Research & Development,Research Director,Medical,4,8,2,2,2,2,2,12,4,3,2,1,8857,29,Male,Divorced,Yes,2,0,1.0,1.0,1.0,1.0,High-risk stagnation profiles,High,0.9,True
2291,18,Human Resources,Human Resources,Life Sciences,1,0,0,0,0,0,4,13,3,2,4,3,2004,5,Female,Single,Yes,4,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2292,42,Research & Development,Research Scientist,Marketing,1,6,2,0,0,0,2,24,3,3,4,2,2993,11,Female,Married,No,6,0,0.0,0.0,1.0,0.0,Fast-track performers,Low,0.0,False
2293,60,Research & Development,Healthcare Representative,Marketing,3,33,4,0,4,0,1,19,3,2,2,3,9132,13,Female,Single,No,1,0,0.0,0.0,0.25,1.0,Fast-track performers,Low,0.17500000000000002,False
2294,57,Research & Development,Manufacturing Director,Marketing,1,20,19,11,7,5,3,25,3,3,3,1,3032,3,Male,Single,No,7,1,0.2631578947368421,0.5789473684210527,0.15789473684210525,0.3684210526315789,Fast-track performers,Medium,0.4578947368421053,False
2296,42,Sales,Sales Representative,Medical,1,9,6,0,0,0,1,19,4,1,4,4,2876,4,Male,Married,No,3,1,0.0,0.0,0.16666666666666666,0.0,Stable long-term contributors,Low,0.08333333333333334,False
2297,56,Research & Development,Laboratory Technician,Human Resources,5,22,14,5,6,3,6,12,3,4,1,4,11310,19,Male,Married,No,3,0,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.42857142857142855,Fast-track performers,Medium,0.3285714285714286,True
2298,52,Research & Development,Healthcare Representative,Human Resources,4,21,20,14,11,7,3,13,3,2,3,2,11804,18,Male,Single,Yes,7,1,0.35,0.7,0.15,0.55,High-risk stagnation profiles,High,0.5599999999999999,False
2299,20,Research & Development,Research Director,Human Resources,4,0,1,1,0,1,2,21,3,2,4,3,11476,6,Female,Single,Yes,0,1,1.0,1.0,2.0,0.0,High-risk stagnation profiles,High,0.8,False
2300,54,Research & Development,Manufacturing Director,Other,2,13,6,0,0,0,3,22,3,4,2,1,6020,23,Male,Divorced,No,8,0,0.0,0.0,0.5,0.0,Fast-track performers,Low,0.05,False
2301,47,Research & Development,Research Director,Technical Degree,3,14,0,0,0,0,4,19,4,3,4,4,9874,10,Male,Married,Yes,5,0,0.0,0.0,4.0,0.0,Fast-track performers,Low,0.0,False
2302,55,Research & Development,Manufacturing Director,Life Sciences,1,17,5,1,0,1,3,11,4,3,4,3,3200,7,Male,Single,No,3,0,0.2,0.2,0.6,0.0,Fast-track performers,Medium,0.20000000000000004,True
2303,51,Sales,Sales Executive,Life Sciences,1,23,14,12,14,9,2,12,3,1,2,3,4240,12,Male,Divorced,No,5,0,0.6428571428571429,0.8571428571428571,0.14285714285714285,1.0,Stable long-term contributors,High,0.7857142857142858,False
2304,29,Research & Development,Healthcare Representative,Marketing,1,7,7,4,7,4,1,21,3,4,4,3,3034,8,Male,Married,No,5,0,0.5714285714285714,0.5714285714285714,0.14285714285714285,1.0,High-risk stagnation profiles,High,0.6428571428571428,True
2305,36,Research & Development,Laboratory Technician,Marketing,2,12,6,0,0,0,3,12,3,3,2,1,6435,13,Female,Married,No,8,0,0.0,0.0,0.5,0.0,Fast-track performers,Low,0.05,False
2306,54,Research & Development,Healthcare Representative,Human Resources,2,13,1,0,1,0,3,20,3,1,4,3,6354,18,Male,Married,No,3,0,0.0,0.0,3.0,1.0,Fast-track performers,Low,0.1,False
2307,34,Research & Development,Manager,Human Resources,2,15,13,1,0,1,4,24,3,3,4,2,6744,14,Male,Single,No,7,0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,Fast-track performers,Low,0.13076923076923078,False
2308,27,Human Resources,Human Resources,Marketing,1,7,4,1,3,0,5,13,3,4,2,4,3152,11,Female,Married,No,0,1,0.0,0.25,1.25,0.75,Fast-track performers,Low,0.17500000000000002,False
2309,29,Research & Development,Laboratory Technician,Medical,2,5,5,1,1,1,2,20,3,3,4,4,4301,28,Female,Married,No,5,0,0.2,0.2,0.4,0.2,Fast-track performers,Medium,0.24000000000000005,True
2310,33,Research & Development,Healthcare Representative,Technical Degree,3,3,2,1,0,1,5,13,3,1,4,3,8467,10,Female,Single,No,4,1,0.5,0.5,2.5,0.0,High-risk stagnation profiles,Medium,0.4,False
